,Other,Recombinants,Delta,BA.1.X,BA.2.X,BA.2.12.X,BA.4.X,BA.5.X,XBB.X,XBB.1.5.X,BA.2.86.X,JN.1.X,KP.1.X,KP.2.X,KP.3.X,LB.1.3.X,LB.1.3.4.X,XEC.X,XEC.9.X,LP.8.X,BA.3.2.X
2023-02-01,0.00017031727272728167,0.030749503636363636,1.3686363636363636e-05,2.5872727272727273e-06,0.09836283636363637,1.9246363636363637e-05,7.20090909090909e-05,0.2801765381818182,0.20067988727272726,0.38975218,0.0,0.0,0.0,6.363636363636363e-08,0.0,8.909090909090908e-08,0.0,1.0554545454545455e-06,0.0,0.0,0.0
2023-03-01,0.0007876566666666226,0.018242635238095238,4.483333333333333e-06,0.0,0.005057010952380952,4.6509523809523815e-06,7.722857142857142e-06,0.03660710238095237,0.1649805647619048,0.7743077685714285,0.0,0.0,0.0,4.0428571428571426e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-01,0.00020518179487178753,0.00022047512820512821,5.228461538461539e-06,0.011023499230769233,0.007365121025641025,1.8369230769230768e-06,6.858461538461537e-06,1.5556410256410256e-05,0.2073115153846154,0.7738446112820513,0.0,1.0999999999999999e-07,5.897435897435897e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-01,0.0005100706060605946,0.0037987881818181816,2.7768181818181818e-06,9.062121212121212e-07,0.018852999848484847,1.9645454545454544e-06,6.756212121212121e-06,2.8611818181818182e-05,0.2905948603030303,0.6862020263636364,1.1363636363636364e-08,1.360606060606061e-07,9.090909090909092e-09,3.9848484848484844e-08,3.8333333333333326e-08,4.393939393939393e-09,0.0,0.0,0.0,0.0,0.0
2023-06-01,0.00014263666666662785,5.4023333333333335e-05,0.0,1.6566666666666665e-06,0.0006774466666666666,0.0,0.0,2.2746666666666667e-05,0.3071660783333333,0.6919250883333334,1.0068333333333333e-05,1.3833333333333334e-07,7.5e-08,0.0,0.0,4.166666666666666e-08,0.0,0.0,0.0,0.0,0.0
2023-07-01,0.0001692666666666049,0.0008447180952380951,3.869047619047619e-06,5.376190476190477e-07,0.15047450666666665,7.754285714285715e-06,2.9004761904761903e-06,1.543952380952381e-05,0.30904636761904763,0.47919308571428576,0.06024140666666668,0.0,0.0,2.1904761904761905e-08,1.2571428571428572e-07,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-01,0.002031630769230742,0.007617650897435897,0.003200286666666667,4.897179487179486e-06,0.014615553333333335,0.000847993076923077,2.446346153846154e-05,4.740025641025641e-05,0.39684493615384614,0.40920692884615384,0.1655504591025641,7.719871794871794e-06,1.3076923076923076e-08,1.2564102564102564e-08,5.102564102564103e-08,0.0,0.0,3.7179487179487175e-09,0.0,0.0,0.0
2023-09-01,7.973605263155966e-05,0.00976966144736842,6.447368421052631e-08,2.618421052631579e-08,0.070579895,0.00035854644736842107,9.757526315789474e-05,0.0011782628947368421,0.35054350381578947,0.2074079907894737,0.35994681657894734,3.327881578947368e-05,4.2105263157894737e-08,3.486842105263158e-08,2.6942105263157894e-06,1.8564473684210525e-06,0.0,1.0394736842105262e-08,0.0,4.210526315789474e-09,0.0
2023-10-01,6.270698275864004e-05,0.0068425543965517244,5.480172413793104e-07,1.015948275862069e-06,0.052178104741379315,0.0019139195689655169,2.44125e-05,0.0001710871551724138,0.274943255,0.1352535025,0.5273460036206896,0.0012557898275862066,3.3543103448275867e-07,1.8742241379310345e-06,6.758620689655172e-08,3.9930172413793106e-06,0.0,3.4603448275862075e-07,0.0,4.834482758620689e-07,0.0
2023-11-01,0.0010607880434782718,0.037618944565217395,8.704347826086957e-06,6.624782608695652e-06,0.06419081565217391,9.13354347826087e-05,4.767282608695652e-05,0.0008227319565217394,0.11424106086956522,0.12814610630434783,0.6450791389130435,0.008647024130434782,8.420217391304347e-06,4.974565217391304e-06,1.2247826086956522e-06,1.993152173913043e-05,0.0,2.8732608695652174e-06,0.0,1.6278260869565218e-06,0.0
2023-12-01,0.0012899099999999877,0.06693837,0.0,0.0,0.025835109473684212,0.0,0.0,0.0,0.09119414263157895,0.009949701052631578,0.7271382015789474,0.0776545652631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01,0.03336126333333333,0.01338667037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5689649896296296,0.38428707666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-01,0.0004777326415094332,0.015063470754716982,1.2830188679245284e-08,0.0,4.109245283018868e-06,0.0,0.0,8.886792452830189e-08,0.01765826811320755,0.00047162207547169816,0.4475124996226415,0.5081613011320755,0.008258850943396227,0.0023769437735849056,1.0013207547169812e-06,1.4098679245283018e-05,0.0,0.0,0.0,0.0,0.0
2024-03-01,0.027581302040816262,0.008811592857142857,8.677551020408164e-07,5.469387755102041e-08,0.0036556163265306124,0.0,3.486734693877551e-06,1.1713469387755103e-05,2.6291836734693877e-06,1.96469387755102e-06,0.3257983787755102,0.5923377055102041,0.018869186122448978,0.012126354897959183,0.010228419795918367,0.0005682024489795919,2.52469387755102e-06,0.0,0.0,0.0,0.0
2024-04-01,0.000359478991596688,0.01727805294117647,0.0003888978151260504,7.647058823529412e-09,8.332655462184874e-05,0.0,4.265798319327731e-06,1.3779915966386555e-05,8.054201680672269e-06,3.4270588235294117e-06,0.27328012521008405,0.6220242099159664,0.055218639075630245,0.029649748655462185,0.0001416316806722689,0.0010903599159663867,0.000453590756302521,1.443949579831933e-06,9.599159663865545e-07,0.0,0.0
2024-05-01,0.00853411090000004,0.024906587600000002,7.223000000000001e-07,5.2e-08,0.000638012,2.9e-09,8.0313e-06,1.9058e-05,2.9026999999999998e-06,1.9141e-06,0.2079457189,0.5655585915,0.082395471,0.0620926249,0.024339831899999997,0.0216903653,0.0018622957000000002,8.01e-07,0.0,2.9060000000000002e-06,0.0
2024-06-01,4.778611111112183e-05,0.026099095925925925,4.688888888888889e-07,2.592592592592593e-07,0.0031260199999999993,2.462962962962963e-08,2.0031851851851853e-05,3.905407407407407e-05,4.454814814814814e-06,2.3842592592592593e-06,0.0742374362962963,0.42902220611111114,0.0881058561111111,0.13395484092592594,0.13178219222222223,0.08527456425925926,0.02827510277777778,2.0185185185185187e-07,0.0,8.019629629629628e-06,0.0
2024-07-01,0.0009918299145299503,0.01791908564102564,6.349572649572649e-07,2.831623931623932e-07,0.0004899476068376068,9.865811965811965e-07,5.1599145299145305e-06,1.5804700854700853e-05,1.9764957264957265e-06,5.762393162393162e-07,0.028924131196581195,0.3904408001709402,0.11616931410256409,0.09228807299145299,0.20783863572649572,0.10318026059829061,0.04169146153846154,4.626239316239315e-06,2.7615384615384614e-07,9.019230769230769e-06,2.7116837606837604e-05
2024-08-01,0.0005008855645161652,0.006779990967741936,6.112903225806451e-07,1.8570161290322581e-06,9.83383870967742e-05,1.338225806451613e-06,4.021048387096775e-06,1.8055241935483873e-05,1.7050806451612905e-06,2.076290322580645e-06,0.011972680483870967,0.3778800490322581,0.050306924112903224,0.0735092925,0.26326497322580644,0.05006701411290322,0.16533614806451613,0.00011680016129032259,4.849193548387097e-07,3.404354838709678e-06,0.0001333499193548387
2024-09-01,2.0269701492550238e-05,0.0002447616417910448,2.3e-07,2.5820895522388055e-08,0.0013314692537313433,1.4029850746268656e-08,1.474776119402985e-06,2.100014925373134e-05,1.8607462686567167e-06,3.4058208955223883e-06,0.004633100298507464,0.2868509988059701,0.02887233194029851,0.05322605373134329,0.27679868268656715,0.051692614776119396,0.28133559686567167,1.882e-05,0.01491610686567164,1.7941791044776117e-06,2.9387910447761194e-05
2024-10-01,1.8255242718453315e-05,0.01305738291262136,1.863106796116505e-07,3.320388349514563e-08,1.9271165048543692e-05,3.2559223300970873e-06,3.5271844660194177e-07,8.277864077669903e-06,1.4003883495145631e-06,1.9311650485436894e-06,0.0004075479611650486,0.30561080388349515,0.026272071650485437,0.037174369223300974,0.18114616378640777,0.04417322233009709,0.34202151699029126,0.031153783398058257,0.013710163980582524,1.0407766990291263e-05,0.00520960213592233
2024-11-01,-5.546624999998328e-06,0.02930979125,6.15e-07,1.1562499999999999e-07,4.056725e-05,1.6624999999999998e-08,1.0648750000000001e-06,6.03675e-06,1.903375e-06,6.660000000000001e-07,4.5956750000000003e-05,0.193572561125,0.013603212375000001,0.045260393375,0.175015159875,0.059743979749999995,0.41077593874999996,0.045293880999999994,0.016268736375000002,0.011064950499999998,0.0
2024-12-01,3.3576226415102966e-05,0.06009830339622642,4.018867924528302e-08,1.2237735849056603e-06,0.0005761277358490566,0.0,1.561698113207547e-06,1.657396226415094e-05,2.68e-06,8.679245283018868e-08,0.0001320724528301887,0.270777737735849,0.0282048837735849,0.016655742264150942,0.14295125792452829,0.016659568679245285,0.28475310056603775,0.05893480867924528,0.02263424528301887,0.09137394924528303,0.0061924596226415095
2025-01-01,5.719111111116701e-05,0.048065135555555555,9.333333333333334e-08,0.0,0.00013910666666666665,4.343333333333333e-06,2.346222222222222e-05,7.678444444444444e-05,4.866666666666667e-07,0.0,0.0001267,0.33375581222222217,0.02876126333333333,0.0046642122222222224,0.0653957011111111,9.311111111111111e-05,0.08093895999999999,0.004947168888888888,0.012920916666666666,0.4200295511111111,0.0
